"time","sizeS","sizeM","sizeL"
2.94,0.99975520750791,0.99978311222229,0.99978311222229
2.95,0.999754855969207,0.99978311222229,0.99978311222229
2.96,0.999754500381974,0.99978311222229,0.99978311222229
2.97,0.999754140703745,0.99978311222229,0.99978311222229
2.98,0.999753776891958,0.99978311222229,0.99978311222229
2.99,0.999753408903336,0.99978311222229,0.99978311222229
3,0.99975303669452,0.99978311222229,0.99978311222229
3.01,0.999752660221464,0.99978311222229,0.99978311222229
3.02,0.999752279439944,0.99978311222229,0.99978311222229
3.03,0.999751894305181,0.99978311222229,0.99978311222229
3.04,0.999751504772037,0.99978311222229,0.99978311222229
3.05,0.999751110795015,0.99978311222229,0.99978311222229
3.06,0.999750712328035,0.99978311222229,0.99978311222229
3.07,0.999750309324859,0.99978311222229,0.99978311222229
3.08,0.999749901738493,0.99978311222229,0.99978311222229
3.09,0.999749489521876,0.99978311222229,0.99978311222229
3.1,0.999749072627165,0.99978311222229,0.99978311222229
3.11,0.999748651006388,0.99978311222229,0.99978311222229
3.12,0.999748224610907,0.99978311222229,0.99978311222229
3.13,0.999747793391772,0.99978311222229,0.99978311222229
3.14,0.999747357299581,0.99978311222229,0.99978311222229
3.15,0.999746916284362,0.99978311222229,0.99978311222229
3.16,0.999746470295939,0.99978311222229,0.99978311222229
3.17,0.999746019283338,0.99978311222229,0.99978311222229
3.18,0.999745563195517,0.99978311222229,0.99978311222229
3.19,0.999745101980585,0.99978311222229,0.99978311222229
3.2,0.999744635586525,0.99978311222229,0.99978311222229
3.21,0.999744163960603,0.99978311222229,0.99978311222229
3.22,0.999743687049736,0.99978311222229,0.99978311222229
3.23,0.999743204800394,0.99978311222229,0.99978311222229
3.24,0.999742717158384,0.99978311222229,0.99978311222229
3.25,0.999742224069352,0.99978311222229,0.99978311222229
3.26,0.999741725478042,0.99978311222229,0.99978311222229
3.27,0.999741221329147,0.99978311222229,0.99978311222229
3.28,0.999740711566467,0.99978311222229,0.99978311222229
3.29,0.999740196133609,0.99978311222229,0.99978311222229
3.3,0.999739674973515,0.99978311222229,0.99978311222229
3.31,0.999739148028615,0.99978311222229,0.99978311222229
3.32,0.999738615241025,0.99978311222229,0.99978311222229
3.33,0.999738076551991,0.99978311222229,0.99978311222229
3.34,0.999737531902698,0.99978311222229,0.99978311222229
3.35,0.99973698123333,0.99978311222229,0.99978311222229
3.36,0.999736424483977,0.99978311222229,0.99978311222229
3.37,0.999735861593889,0.99978311222229,0.99978311222229
3.38,0.999735292501926,0.99978311222229,0.99978311222229
3.39,0.99973471714648,0.99978311222229,0.99978311222229
3.4,0.999734135465132,0.99978311222229,0.99978311222229
3.41,0.999733547395348,0.99978311222229,0.99978311222229
3.42,0.999732952873536,0.99978311222229,0.99978311222229
3.43,0.999732351836046,0.99978311222229,0.99978311222229
3.44,0.999731744218283,0.99978311222229,0.99978311222229
3.45,0.999731129955309,0.99978311222229,0.99978311222229
3.46,0.999730508981631,0.99978311222229,0.99978311222229
3.47,0.999729881230948,0.99978311222229,0.99978311222229
3.48,0.999729246636824,0.99978311222229,0.99978311222229
3.49,0.999728605131695,0.99978311222229,0.99978311222229
3.5,0.999727956647962,0.99978311222229,0.99978311222229
3.51,0.99972730111701,0.99978311222229,0.99978311222229
3.52,0.999726638469873,0.99978311222229,0.99978311222229
3.53,0.99972596863701,0.99978311222229,0.99978311222229
3.54,0.999725291548006,0.99978311222229,0.99978311222229
3.55,0.999724607132332,0.99978311222229,0.99978311222229
3.56,0.999723915318257,0.99978311222229,0.99978311222229
3.57,0.999723216034004,0.99978311222229,0.99978311222229
3.58,0.999722509206769,0.99978311222229,0.99978311222229
3.59,0.999721794763306,0.99978311222229,0.99978311222229
3.6,0.99972107262987,0.99978311222229,0.99978311222229
3.61,0.999720342731685,0.99978311222229,0.99978311222229
3.62,0.999719604993927,0.99978311222229,0.99978311222229
3.63,0.999718859340502,0.99978311222229,0.99978311222229
3.64,0.999718105695209,0.99978311222229,0.99978311222229
3.65,0.999717343980895,0.99978311222229,0.99978311222229
3.66,0.999716574119764,0.99978311222229,0.99978311222229
3.67,0.999715796033692,0.99978311222229,0.99978311222229
3.68,0.999715009643308,0.99978311222229,0.99978311222229
3.69,0.999714214869262,0.99978311222229,0.99978311222229
3.7,0.999713411630922,0.99978311222229,0.99978311222229
3.71,0.999712599847378,0.99978311222229,0.99978311222229
3.72,0.999711779436983,0.99978311222229,0.99978311222229
3.73,0.999710950317115,0.99978311222229,0.99978311222229
3.74,0.999710112405047,0.99978311222229,0.99978311222229
3.75,0.999709265616637,0.99978311222229,0.99978311222229
3.76,0.999708409867702,0.99978311222229,0.99978311222229
3.77,0.999707545072946,0.99978311222229,0.99978311222229
3.78,0.999706671146431,0.99978311222229,0.99978311222229
3.79,0.999705788001849,0.99978311222229,0.99978311222229
3.8,0.999704895551516,0.99978311222229,0.99978311222229
3.81,0.999703993707797,0.99978311222229,0.99978311222229
3.82,0.999703082381667,0.99978311222229,0.99978311222229
3.83,0.999702161483749,0.99978311222229,0.99978311222229
3.84,0.999701230923974,0.99978311222229,0.99978311222229
3.85,0.999700290611081,0.99978311222229,0.99978311222229
3.86,0.999699340453791,0.99978311222229,0.99978311222229
3.87,0.999698380359276,0.99978311222229,0.99978311222229
3.88,0.999697410234577,0.99978311222229,0.99978311222229
3.89,0.999696429985726,0.99978311222229,0.99978311222229
3.9,0.999695439517792,0.99978311222229,0.99978311222229
3.91,0.999694438735687,0.99978311222229,0.99978311222229
3.92,0.999693427542698,0.99978311222229,0.99978311222229
3.93,0.999692405842121,0.99978311222229,0.99978311222229
3.94,0.99969137353599,0.99978311222229,0.99978311222229
3.95,0.999690330525569,0.99978311222229,0.99978311222229
3.96,0.999689276711812,0.99978311222229,0.99978311222229
3.97,0.999688211994027,0.99978311222229,0.99978311222229
3.98,0.999687136271603,0.99978311222229,0.99978311222229
3.99,0.999686049442475,0.99978311222229,0.99978311222229
4,0.999684951403953,0.99978311222229,0.99978311222229
4.01,0.999683842052902,0.99978311222229,0.99978311222229
4.02,0.999682721284533,0.99978311222229,0.99978311222229
4.03,0.999681588994175,0.99978311222229,0.99978311222229
4.04,0.999680445075559,0.99978311222229,0.99978311222229
4.05,0.999679289421885,0.99978311222229,0.99978311222229
4.06,0.999678121925802,0.99978311222229,0.99978311222229
4.07,0.999676942478295,0.99978311222229,0.99978311222229
4.08,0.999675750970484,0.99978311222229,0.99978311222229
4.09,0.999674547291783,0.99978311222229,0.99978311222229
4.1,0.999673331331117,0.99978311222229,0.99978311222229
4.11,0.999672102976809,0.99978311222229,0.99978311222229
4.12,0.999670862115468,0.99978311222229,0.99978311222229
4.13,0.999669608633853,0.99978311222229,0.99978311222229
4.14,0.999668342416955,0.99978311222229,0.99978311222229
4.15,0.99966706334925,0.99978311222229,0.99978311222229
4.16,0.999665771314623,0.99978311222229,0.99978311222229
4.17,0.999664466195153,0.99978311222229,0.99978311222229
4.18,0.99966314787309,0.99978311222229,0.99978311222229
4.19,0.999661816228884,0.99978311222229,0.99978311222229
4.2,0.999660471142387,0.99978311222229,0.99978311222229
4.21,0.999659112492935,0.99978311222229,0.99978311222229
4.22,0.999657740157919,0.99978311222229,0.99978311222229
4.23,0.999656354014916,0.99978311222229,0.99978311222229
4.24,0.999654953939738,0.99978311222229,0.99978311222229
4.25,0.999653539807419,0.99978311222229,0.99978311222229
4.26,0.999652111492627,0.99978311222229,0.99978311222229
4.27,0.999650668867921,0.99978311222229,0.99978311222229
4.28,0.999649211806024,0.99978311222229,0.99978311222229
4.29,0.999647740178017,0.99978311222229,0.99978311222229
4.3,0.999646253853925,0.99978311222229,0.99978311222229
4.31,0.999644752703601,0.99978311222229,0.99978311222229
4.32,0.999643236594656,0.99978311222229,0.99978311222229
4.33,0.99964170539475,0.99978311222229,0.99978311222229
4.34,0.999640158970158,0.99978311222229,0.99978311222229
4.35,0.999638597185694,0.99978311222229,0.99978311222229
4.36,0.999637019906228,0.99978311222229,0.99978311222229
4.37,0.999635426994336,0.99978311222229,0.99978311222229
4.38,0.999633818312378,0.99978311222229,0.99978311222229
4.39,0.999632193721752,0.99978311222229,0.99978311222229
4.4,0.999630553081873,0.99978311222229,0.99978311222229
4.41,0.999628896252419,0.99978311222229,0.99978311222229
4.42,0.999627223090881,0.99978311222229,0.99978311222229
4.43,0.999625533454089,0.99978311222229,0.99978311222229
4.44,0.999623827198392,0.99978311222229,0.99978311222229
4.45,0.999622104177737,0.99978311222229,0.99978311222229
4.46,0.999620364246322,0.99978311222229,0.99978311222229
4.47,0.999618607256537,0.99978311222229,0.99978311222229
4.48,0.999616833059459,0.99978311222229,0.99978311222229
4.49,0.999615041506144,0.99978311222229,0.99978311222229
4.5,0.999613232445075,0.99978311222229,0.99978311222229
4.51,0.999611405724643,0.99978311222229,0.99978311222229
4.52,0.999609561192121,0.99978311222229,0.99978311222229
4.53,0.999607698692635,0.99978311222229,0.99978311222229
4.54,0.999605818071635,0.99978311222229,0.99978311222229
4.55,0.999603919172213,0.99978311222229,0.99978311222229
4.56,0.999602001836658,0.99978311222229,0.99978311222229
4.57,0.999600065906892,0.99978311222229,0.99978311222229
4.58,0.999598111222126,0.99978311222229,0.99978311222229
4.59,0.999596137621788,0.99978311222229,0.99978311222229
4.6,0.999594144943661,0.99978311222229,0.99978311222229
4.61,0.999592133023688,0.99978311222229,0.99978311222229
4.62,0.999590101698047,0.99978311222229,0.99978311222229
4.63,0.999588050800232,0.99978311222229,0.99978311222229
4.64,0.99958598016322,0.99978311222229,0.99978311222229
4.65,0.999583889619382,0.99978311222229,0.99978311222229
4.66,0.999581778998287,0.99978311222229,0.99978311222229
4.67,0.999579648129863,0.99978311222229,0.99978311222229
4.68,0.999577496842098,0.99978311222229,0.99978311222229
4.69,0.999575324961233,0.99978311222229,0.99978311222229
4.7,0.999573132313716,0.99978311222229,0.99978311222229
4.71,0.999570918723109,0.99978311222229,0.99978311222229
4.72,0.999568684012518,0.99978311222229,0.99978311222229
4.73,0.999566428004402,0.99978311222229,0.99978311222229
4.74,0.999564150518245,0.99978311222229,0.99978311222229
4.75,0.999561851373928,0.99978311222229,0.99978311222229
4.76,0.999559530389374,0.99978311222229,0.99978311222229
4.77,0.999557187380541,0.99978311222229,0.99978311222229
4.78,0.9995548221637,0.99978311222229,0.99978311222229
4.79,0.999552434552142,0.99978311222229,0.99978311222229
4.8,0.999550024358511,0.99978311222229,0.99978311222229
4.81,0.999547591394994,0.99978311222229,0.99978311222229
4.82,0.999545135470542,0.99978311222229,0.99978311222229
4.83,0.999542656394403,0.99978311222229,0.99978311222229
4.84,0.99954015397419,0.99978311222229,0.99978311222229
4.85,0.999537628014974,0.99978311222229,0.99978311222229
4.86,0.999535078322347,0.99978311222229,0.99978311222229
4.87,0.999532504699056,0.99978311222229,0.99978311222229
4.88,0.999529906946639,0.99978311222229,0.99978311222229
4.89,0.999527284866593,0.99978311222229,0.99978311222229
4.9,0.999524638256974,0.99978311222229,0.99978311222229
4.91,0.999521966915749,0.99978311222229,0.99978311222229
4.92,0.999519270639909,0.99978311222229,0.99978311222229
4.93,0.999516549223144,0.99978311222229,0.99978311222229
4.94,0.999513802459722,0.99978311222229,0.99978311222229
4.95,0.999511030141677,0.99978311222229,0.99978311222229
4.96,0.99950823205877,0.99978311222229,0.99978311222229
4.97,0.999505408001238,0.99978311222229,0.99978311222229
4.98,0.999502557756068,0.99978311222229,0.99978311222229
4.99,0.999499681109232,0.99978311222229,0.99978311222229
5,0.999496777846577,0.99978311222229,0.99978311222229
5.01,0.999493847750209,0.99978311222229,0.99978311222229
5.02,0.999490890602247,0.99978311222229,0.99978311222229
5.03,0.999487906183787,0.99978311222229,0.99978311222229
5.04,0.999484894272328,0.99978311222229,0.99978311222229
5.05,0.999481854646006,0.99978311222229,0.99978311222229
5.06,0.999478787080777,0.99978311222229,0.99978311222229
5.07,0.999475691349883,0.99978311222229,0.99978311222229
5.08,0.999472567227219,0.99978311222229,0.99978311222229
5.09,0.999469414483438,0.99978311222229,0.99978311222229
5.1,0.999466232887688,0.99978311222229,0.99978311222229
5.11,0.999463022209311,0.99978311222229,0.99978311222229
5.12,0.999459782213753,0.99978311222229,0.99978311222229
5.13,0.999456512666007,0.99978311222229,0.99978311222229
5.14,0.999453213330587,0.99978311222229,0.99978311222229
5.15,0.999449883967887,0.99978311222229,0.99978311222229
5.16,0.999446524338649,0.99978311222229,0.99978311222229
5.17,0.999443134202259,0.99978311222229,0.99978311222229
5.18,0.99943971331427,0.99978311222229,0.99978311222229
5.19,0.999436261431039,0.99978311222229,0.99978311222229
5.2,0.999432778306517,0.99978311222229,0.99978311222229
5.21,0.999429263691662,0.99978311222229,0.99978311222229
5.22,0.999425717338224,0.99978311222229,0.99978311222229
5.23,0.999422138994585,0.99978311222229,0.99978311222229
5.24,0.999418528407201,0.99978311222229,0.99978311222229
5.25,0.99941488532298,0.99978311222229,0.99978311222229
5.26,0.999411209484766,0.99978311222229,0.99978311222229
5.27,0.999407500634449,0.99978311222229,0.99978311222229
5.28,0.999403758513891,0.99978311222229,0.99978311222229
5.29,0.999399982860468,0.99978311222229,0.99978311222229
5.3,0.999396173411411,0.99978311222229,0.99978311222229
5.31,0.999392329903332,0.99978311222229,0.99978311222229
5.32,0.999388452068223,0.99978311222229,0.99978311222229
5.33,0.99938453963855,0.99978311222229,0.99978311222229
5.34,0.999380592345471,0.99978311222229,0.99978311222229
5.35,0.999376609915691,0.99978311222229,0.99978311222229
5.36,0.99937259207679,0.99978311222229,0.99978311222229
5.37,0.999368538554273,0.99978311222229,0.99978311222229
5.38,0.999364449069654,0.99978311222229,0.99978311222229
5.39,0.999360323345497,0.99978311222229,0.99978311222229
5.4,0.999356161101475,0.99978311222229,0.99978311222229
5.41,0.999351962053994,0.99978311222229,0.99978311222229
5.42,0.999347725920432,0.99978311222229,0.99978311222229
5.43,0.999343452414565,0.99978311222229,0.99978311222229
5.44,0.999339141247661,0.99978311222229,0.99978311222229
5.45,0.999334792131765,0.99978311222229,0.99978311222229
5.46,0.999330404774739,0.99978311222229,0.99978311222229
5.47,0.99932597888263,0.99978311222229,0.99978311222229
5.48,0.999321514162022,0.99978311222229,0.99978311222229
5.49,0.999317010314853,0.99978311222229,0.99978311222229
5.5,0.999312467041849,0.99978311222229,0.99978311222229
5.51,0.999307884044019,0.99978311222229,0.99978311222229
5.52,0.999303261017359,0.99978311222229,0.99978311222229
5.53,0.999298597657176,0.99978311222229,0.99978311222229
5.54,0.999293893658789,0.99978311222229,0.99978311222229
5.55,0.999289148712235,0.99978311222229,0.99978311222229
5.56,0.999284362507299,0.99978311222229,0.99978311222229
5.57,0.999279534733505,0.99978311222229,0.99978311222229
5.58,0.999274665074906,0.99978311222229,0.99978311222229
5.59,0.999269753215655,0.99978311222229,0.99978311222229
5.6,0.999264798839391,0.99978311222229,0.99978311222229
5.61,0.999259801624148,0.99978311222229,0.99978311222229
5.62,0.999254761248335,0.99978311222229,0.99978311222229
5.63,0.999249677389627,0.99978311222229,0.99978311222229
5.64,0.99924454971999,0.99978311222229,0.99978311222229
5.65,0.999239377911981,0.99978311222229,0.99978311222229
5.66,0.999234161637238,0.99978311222229,0.99978311222229
5.67,0.999228900561604,0.99978311222229,0.99978311222229
5.68,0.999223594351675,0.99978311222229,0.99978311222229
5.69,0.999218242672984,0.99978311222229,0.99978311222229
5.7,0.999212845185191,0.99978311222229,0.99978311222229
